LeaveVote,gender,age,edlevel,hhincome,econPersonalRetro1,EuropeanIdentity,EnglishIdentity,BritishIdentity,PolMistrust,GovDisapproval,PopulismScale,ConVote,LabVote,LibVote,SNPPCVote,UKIP,euUKNotRich,euNotPreventWar,FreeTradeBad,euParlOverRide1,euUndermineIdentity1,lessEUmigrants,effectsEUTrade1,effectsEUImmigrationLower
0,2,37,4,3,2,7,7,7,4,2,15,1,0,0,0,0,3,3,1,3,2,5,2,4
1,1,67,2,4,2,4,5,5,3,5,14,0,1,0,0,0,3,5,2,1,1,0,2,3
1,1,58,2,5,2,4,7,7,4,2,15,1,0,0,0,0,3,3,1,4,3,6,3,4
1,2,49,2,3,2,7,7,7,2,5,15,1,0,0,0,0,4,4,1,2,4,3,2,5
0,1,34,3,6,3,4,5,6,4,3,15,0,1,0,0,0,2,4,1,2,2,5,3,4
0,2,80,4,1,2,7,4,6,5,3,15,0,1,0,0,0,2,2,1,2,3,6,2,3
0,1,51,4,2,4,7,7,7,4,2,15,0,1,0,0,0,2,1,1,2,2,7,1,3
0,2,60,3,3,3,4,5,6,7,3,15,0,0,0,0,0,3,3,1,2,3,5,2,3
0,2,64,4,1,2,5,5,6,3,5,15,0,1,0,0,0,2,1,1,2,2,5,2,3
1,2,76,0,1,3,1,7,7,7,5,15,0,1,0,0,0,4,4,2,4,4,10,3,5
0,1,66,4,4,3,5,6,5,3,4,15,0,1,1,0,0,2,1,1,2,2,5,2,4
0,1,63,0,2,4,4,1,1,4,5,15,0,0,0,1,0,2,2,1,1,1,3,1,3
1,2,49,4,6,1,4,2,4,3,5,15,0,1,0,0,0,3,2,1,2,2,3,3,4
1,2,45,3,1,4,4,5,5,6,4,15,0,1,0,0,0,3,3,1,3,4,7,3,4
1,1,36,4,7,2,3,7,7,4,2,15,0,1,0,0,0,2,2,1,4,4,5,3,3
1,1,49,3,3,4,2,7,7,4,2,15,1,0,0,0,0,4,4,1,5,4,3,4,4
1,2,60,2,2,3,3,7,7,5,3,16,0,0,0,0,0,3,2,1,5,4,6,4,4
1,2,59,2,5,2,2,7,7,5,4,15,0,0,0,0,0,4,2,1,5,3,5,3,4
1,2,29,4,4,4,4,6,6,5,3,15,0,0,0,0,0,3,3,1,4,3,5,3,3
1,2,69,2,4,2,4,7,7,4,3,15,0,0,0,0,1,3,3,1,3,4,6,4,3
1,1,64,0,1,3,1,7,7,4,2,15,1,0,0,0,0,4,4,2,5,4,5,4,4
0,1,63,4,5,3,6,5,7,6,3,15,1,0,0,0,0,2,2,1,5,5,7,4,2
0,2,75,4,2,3,7,5,6,2,5,15,0,1,0,0,0,1,1,1,2,1,4,1,4
0,1,54,5,3,3,7,2,2,5,5,15,0,1,0,0,0,1,1,1,2,1,3,3,4
1,2,73,0,2,2,1,7,7,7,3,15,0,0,0,0,0,4,3,1,4,5,7,4,4
1,2,58,4,2,3,1,7,7,7,5,15,0,0,0,0,1,4,4,2,4,3,6,4,1
0,2,34,5,7,4,7,3,5,2,4,9,0,0,0,0,0,1,3,1,1,1,3,1,3
1,1,79,5,5,3,6,4,5,6,5,15,0,0,0,0,0,2,2,1,2,2,1,3,3
0,1,34,3,6,3,3,4,5,7,3,15,0,1,1,0,0,3,3,1,4,3,7,3,3
1,1,64,5,4,3,1,7,4,7,4,25,0,0,0,0,1,4,3,2,5,5,10,3,5
0,2,75,3,4,2,4,4,4,3,3,18,0,0,0,0,0,3,2,1,4,2,7,4,4
0,2,20,3,1,2,5,6,7,6,4,15,0,1,0,0,0,2,2,1,1,2,2,2,3
0,2,58,2,7,3,3,6,6,3,2,16,0,0,0,0,0,3,3,2,4,3,6,3,4
1,1,71,2,3,3,1,7,4,6,2,20,0,0,0,0,1,4,4,3,5,5,8,4,5
1,1,52,2,4,2,5,5,5,2,2,15,1,0,0,0,0,2,2,3,4,4,3,4,2
1,1,65,1,2,4,3,1,3,5,4,15,0,0,0,1,0,4,4,1,4,4,8,3,4
0,1,52,0,4,2,6,6,6,4,3,15,0,1,0,0,0,3,3,3,3,3,5,3,3
1,2,61,2,3,3,1,7,7,3,4,15,0,1,1,0,0,5,5,3,5,5,10,3,4
0,1,69,2,3,3,5,1,7,4,2,14,1,0,0,0,0,2,2,1,4,3,2,2,4
0,2,25,4,4,3,6,4,5,7,5,15,0,1,0,0,0,1,1,1,2,2,2,2,3
0,2,58,4,4,3,3,6,6,4,3,17,1,0,0,0,0,3,2,1,4,3,5,2,3
1,1,56,4,5,3,3,5,6,3,2,18,1,0,0,0,0,4,3,1,4,4,7,4,4
1,1,35,3,4,4,1,7,7,7,4,15,0,0,0,0,0,4,4,2,5,5,10,3,3
1,1,42,5,4,4,3,7,6,3,2,15,1,0,0,0,0,4,4,1,5,4,6,4,4
0,1,52,3,6,2,6,5,6,4,4,13,0,1,0,0,0,2,2,1,2,2,4,2,3
1,1,41,2,2,4,1,7,7,5,2,15,1,0,0,0,0,4,5,2,5,5,7,4,1
0,2,37,1,3,3,7,1,1,6,5,15,0,0,0,0,0,2,1,1,2,1,5,1,3
1,1,41,4,6,3,2,5,6,6,4,15,0,0,0,0,0,3,3,1,3,3,5,3,3
0,1,42,5,6,2,5,1,1,6,4,15,0,0,0,1,0,2,2,1,2,3,5,2,3
0,1,24,4,4,3,2,1,6,6,3,19,0,1,0,0,0,3,3,1,3,3,6,2,4
0,2,39,3,5,3,7,1,1,7,4,21,0,0,0,0,0,2,3,1,3,2,3,2,3
0,1,67,3,4,4,3,7,6,4,2,15,1,0,0,0,0,3,2,1,5,4,6,2,2
1,2,63,0,1,2,1,7,3,4,5,15,0,1,1,0,0,3,3,3,5,5,10,3,5
0,1,44,2,6,4,4,6,6,4,5,20,0,1,0,0,0,3,3,1,3,3,4,2,3
1,1,63,0,1,2,2,5,7,4,2,20,1,0,0,0,0,4,5,3,4,3,9,4,4
1,1,83,5,4,2,1,7,7,6,2,16,1,0,0,0,0,4,5,1,5,5,6,4,2
0,2,35,2,3,3,1,6,4,5,3,15,0,1,1,0,0,4,3,1,4,4,5,2,4
0,1,27,4,7,5,7,7,7,3,2,15,1,0,0,0,0,4,3,1,4,2,5,2,4
0,2,29,5,2,4,3,1,5,5,3,19,0,0,0,0,0,4,2,1,4,3,4,1,4
0,1,43,4,6,5,7,3,6,5,1,15,0,1,1,0,0,1,1,1,2,1,5,2,4
0,2,62,4,4,1,7,5,7,7,5,15,0,1,1,0,0,1,1,1,1,1,4,1,3
1,2,78,2,6,3,3,7,7,5,3,20,0,0,0,0,0,4,4,2,4,5,7,3,5
0,2,70,2,2,2,3,5,7,4,2,15,1,0,0,0,0,2,3,1,4,4,6,3,4
0,2,59,1,3,2,7,5,5,6,5,15,0,1,0,0,0,2,3,1,1,1,5,1,3
1,1,66,0,4,4,3,5,3,4,2,14,1,0,0,0,0,3,4,1,4,4,8,3,5
0,2,32,4,2,2,4,1,5,6,4,15,0,0,0,1,0,2,3,1,2,3,4,3,3
0,2,19,2,4,3,7,7,7,5,2,15,0,1,0,0,0,2,2,1,3,2,3,2,4
1,2,45,2,2,2,2,1,2,7,5,15,0,0,0,1,0,4,3,3,2,2,4,4,3
0,1,59,0,2,1,5,1,1,7,5,15,0,0,0,1,0,2,2,1,2,2,2,2,4
1,2,61,0,4,2,5,7,7,7,4,18,0,0,0,0,1,3,3,3,5,3,10,3,3
1,2,53,4,4,1,2,5,6,6,4,15,0,0,0,0,0,5,4,3,5,5,10,5,5
1,2,71,4,3,4,6,1,7,6,5,25,0,1,0,0,0,3,2,1,4,3,1,4,3
1,2,24,2,1,1,3,7,7,6,3,20,0,1,0,0,0,3,4,2,4,3,5,3,4
0,1,53,4,8,3,7,7,6,6,2,15,0,0,0,0,0,1,2,1,2,1,0,2,3
1,1,56,5,4,3,5,5,6,3,2,15,1,0,0,0,0,4,2,2,3,3,5,3,3
1,2,72,0,4,3,1,4,7,6,3,15,1,0,0,0,0,3,3,2,5,4,4,3,4
1,2,50,3,2,3,4,4,6,3,2,15,1,0,0,0,0,4,1,1,4,5,10,3,5
0,2,67,2,2,4,7,7,7,1,5,15,0,1,0,0,0,1,5,1,5,5,7,1,1
1,2,36,4,2,3,5,5,5,7,5,18,0,1,0,0,0,3,3,1,3,4,6,3,4
1,2,74,3,4,5,1,7,7,3,2,15,1,0,0,0,0,4,3,2,5,5,6,4,5
1,2,67,4,2,3,2,5,7,5,3,15,0,0,0,0,0,4,5,2,5,2,7,5,5
0,2,23,4,4,4,7,3,6,5,4,15,0,1,0,0,0,1,2,1,3,2,3,2,3
0,1,56,2,5,2,4,7,6,7,4,15,0,0,0,0,1,4,5,1,4,5,9,3,5
0,1,26,4,4,3,6,6,6,5,3,15,0,1,0,0,0,4,3,2,2,3,6,2,3
1,2,64,0,4,4,1,7,7,4,2,15,0,0,0,0,1,4,3,2,3,4,5,3,4
0,2,35,4,4,3,6,4,4,7,5,15,0,1,0,0,0,1,2,1,2,1,0,1,3
1,1,31,2,5,3,4,6,6,4,3,15,1,0,0,0,0,3,3,3,4,4,4,3,3
0,1,50,2,5,3,4,5,5,5,2,15,1,0,0,0,0,3,3,1,5,4,5,3,3
1,1,60,0,1,2,1,7,1,4,4,15,0,0,0,0,1,3,3,1,4,5,10,4,4
0,2,34,2,1,3,7,1,7,1,1,25,0,1,0,0,0,1,1,1,5,5,0,5,1
0,2,68,4,3,3,5,6,6,3,4,15,0,1,0,0,0,3,2,1,2,3,4,2,3
1,2,66,2,2,2,2,4,4,7,5,15,0,1,0,0,0,5,2,2,5,3,8,3,3
0,1,60,4,7,5,6,7,7,5,3,15,1,0,0,0,0,2,1,1,2,1,6,2,3
1,1,53,3,6,3,3,7,6,5,4,15,0,0,0,0,1,4,5,1,5,2,9,3,3
0,1,56,4,4,3,6,1,2,4,5,15,0,0,0,1,0,3,2,1,2,1,5,3,3
1,1,53,2,4,2,4,1,5,7,5,15,0,0,0,0,1,3,3,1,5,3,0,3,5
1,1,53,0,2,4,2,6,5,3,2,15,1,0,0,0,0,3,5,1,5,4,7,4,4
0,1,41,4,6,4,6,1,1,4,4,20,0,1,0,0,0,2,2,1,2,3,5,2,3
0,2,19,2,4,3,4,6,4,6,3,15,0,0,0,0,0,2,3,3,3,3,5,1,3
1,2,64,4,3,3,3,1,5,3,3,15,0,1,0,0,0,2,2,1,4,4,10,4,5
1,1,49,2,1,2,2,7,7,6,5,15,0,0,0,0,0,4,4,2,5,5,8,3,4
0,2,47,2,4,3,4,7,7,7,3,15,0,1,0,0,0,4,3,1,3,3,5,3,4
0,1,22,3,4,4,7,1,1,3,4,15,0,0,0,1,0,1,1,1,1,1,5,1,4
1,2,39,4,4,1,1,7,5,6,3,15,1,0,0,0,0,3,3,3,4,3,5,3,4
0,2,44,2,7,3,1,4,5,7,4,15,0,1,0,0,0,2,5,1,4,4,5,3,3
0,1,43,3,2,3,5,6,6,6,4,15,0,1,0,0,0,1,1,1,2,4,8,3,3
0,2,57,4,2,3,3,7,7,5,3,15,0,0,0,0,1,3,2,1,4,5,7,2,2
1,2,58,2,7,3,1,6,6,4,4,15,0,0,0,0,0,3,2,1,5,2,8,4,5
1,1,61,0,4,2,5,7,7,7,3,15,0,0,0,0,1,4,2,1,4,4,6,4,4
1,2,68,2,4,2,1,7,7,5,4,15,0,0,0,0,1,3,3,3,4,4,7,3,5
1,1,78,4,2,3,4,1,7,5,2,15,0,0,0,0,1,3,2,1,5,5,7,3,5
0,2,22,3,4,2,5,6,6,6,5,15,0,0,0,0,0,3,2,1,1,2,4,2,3
0,2,29,3,3,4,1,1,3,5,3,15,0,1,0,0,0,3,3,1,2,2,6,2,4
0,2,40,2,3,3,1,7,5,5,3,15,0,0,0,0,0,2,2,1,4,3,8,2,4
0,2,35,3,5,4,4,4,5,3,2,16,0,0,0,1,0,2,2,1,3,2,4,2,3
0,1,37,4,4,4,5,6,6,6,5,21,0,1,0,0,0,2,2,1,4,5,9,2,2
0,1,69,3,2,3,6,6,7,4,3,15,0,1,0,0,0,3,1,1,3,3,5,3,3
1,1,76,2,2,3,1,1,5,7,3,15,0,0,0,1,0,4,3,2,4,4,6,4,4
0,2,68,5,3,5,6,4,6,3,4,14,0,1,0,0,0,2,2,1,2,2,2,3,3
0,2,23,4,6,5,4,5,5,6,3,15,0,1,0,0,0,4,3,1,3,2,5,1,3
1,1,69,0,2,2,1,7,7,6,5,15,0,0,0,0,1,5,5,3,5,5,10,5,5
0,2,47,4,5,3,4,6,6,3,2,13,1,0,0,0,0,2,2,1,3,2,4,2,3
1,1,37,0,4,3,2,7,6,3,2,15,1,0,0,0,0,5,4,2,5,5,8,5,5
1,1,62,1,3,1,2,7,5,3,2,15,1,0,0,0,0,5,5,3,5,5,10,4,4
0,1,34,4,4,3,6,3,5,4,4,15,0,1,0,0,0,1,1,1,2,1,0,2,3
0,2,81,1,2,3,5,6,6,4,4,15,0,1,0,0,0,3,1,1,3,4,6,3,4
1,1,56,3,6,1,5,7,7,3,2,15,1,0,0,0,0,4,2,2,5,5,7,4,4
0,2,53,4,3,3,7,7,7,4,5,15,0,1,0,0,0,2,2,2,3,3,5,2,3
0,1,64,4,3,4,5,6,5,4,3,15,1,0,0,0,0,2,1,1,2,4,5,2,3
0,2,26,4,4,2,5,5,5,5,2,15,0,0,0,0,0,3,2,3,3,3,2,1,1
0,1,56,4,4,4,4,7,7,4,2,15,1,0,0,0,0,3,3,1,4,2,5,3,4
1,2,72,2,1,2,2,7,7,6,4,15,0,0,0,0,0,5,3,1,5,4,7,3,5
0,1,79,0,3,2,2,7,7,3,3,19,0,1,0,0,0,3,1,1,3,2,6,2,2
0,2,22,3,2,2,7,2,2,6,5,15,0,1,0,0,0,2,2,1,2,4,6,2,3
0,1,56,4,4,3,4,6,6,5,5,15,0,0,0,0,0,3,2,1,2,2,5,2,3
1,2,45,2,1,1,1,7,7,5,4,20,0,0,0,0,1,4,4,2,4,4,10,4,4
0,1,39,0,7,4,6,7,7,4,2,15,1,0,0,0,0,1,2,1,1,1,3,1,4
1,2,63,3,4,2,1,7,7,6,5,15,0,0,0,0,1,4,4,2,4,4,7,3,4
1,1,59,3,7,3,4,3,7,6,4,15,0,0,0,0,0,4,5,1,1,4,5,3,4
1,1,59,2,6,3,1,7,7,3,4,15,0,0,0,0,1,3,4,1,5,4,10,3,5
0,1,48,5,4,3,4,3,4,7,5,15,0,0,0,0,0,3,2,1,2,2,5,3,3
0,2,49,2,3,3,4,6,6,4,3,15,0,0,0,0,0,3,2,1,3,3,5,2,5
1,2,65,2,5,2,1,7,7,7,5,15,0,0,0,0,1,4,2,3,5,5,10,5,5
0,1,59,0,4,2,2,4,4,7,5,22,0,1,0,0,0,3,3,1,2,5,7,3,3
0,2,20,3,8,2,4,6,6,4,4,15,0,1,0,0,0,2,2,1,3,1,5,2,4
1,1,67,5,1,3,1,7,4,5,4,15,0,0,0,0,1,5,3,1,5,5,10,5,5
0,1,20,3,1,3,5,4,4,5,3,15,0,0,0,0,0,3,3,2,3,3,5,3,3
1,1,54,2,4,2,1,2,6,6,4,19,0,0,0,0,1,3,4,2,4,5,10,4,5
0,2,23,4,1,4,4,7,7,3,2,15,0,1,1,0,0,2,2,1,2,2,5,3,3
0,2,23,2,4,2,1,1,4,7,3,15,0,0,0,0,0,3,3,3,3,3,5,4,2
0,1,50,4,6,2,6,1,2,5,5,15,0,1,0,0,0,2,1,1,2,2,2,2,3
0,1,58,2,2,3,7,4,4,7,4,15,0,1,0,0,0,2,2,1,4,2,5,2,3
0,2,50,4,4,3,4,4,5,4,3,15,0,1,1,0,0,2,3,3,4,2,9,1,3
1,1,54,2,4,3,1,1,7,7,5,15,0,0,0,0,0,4,4,1,5,5,10,4,4
1,1,63,0,4,4,2,7,7,7,3,15,1,0,0,0,0,4,4,1,5,4,9,4,4
0,1,77,2,6,2,2,7,7,2,2,15,1,0,0,0,0,4,1,1,5,2,5,3,3
0,2,40,1,4,4,4,3,7,3,2,15,1,0,0,0,0,4,4,1,5,4,10,2,4
0,1,53,2,6,3,4,1,5,5,5,15,0,1,0,0,0,2,1,1,4,2,5,2,2
0,2,41,4,6,3,4,3,5,4,4,15,0,1,0,0,0,2,2,1,2,2,3,2,3
0,1,65,0,2,3,6,4,7,5,4,15,0,1,0,0,0,3,2,1,4,4,5,3,1
1,1,27,4,4,1,5,6,7,3,5,15,0,0,0,0,0,1,2,3,2,4,9,3,4
1,2,58,4,1,3,1,7,7,6,4,21,0,0,0,0,1,5,5,1,5,5,4,4,4
0,1,42,4,6,1,6,6,6,6,5,15,0,1,0,0,0,2,1,1,1,1,2,2,3
0,1,32,5,6,3,6,3,4,7,4,18,0,1,0,0,0,3,2,1,2,2,4,4,3
1,1,76,3,2,2,1,7,7,7,4,15,0,0,0,0,1,4,2,1,5,1,8,4,4
1,1,71,3,3,3,1,7,7,6,3,15,0,0,0,0,1,4,3,2,5,4,10,5,5
0,1,65,3,3,4,5,7,6,6,4,15,0,0,0,0,0,2,2,1,2,1,5,3,3
1,2,45,4,4,2,1,7,5,7,3,15,0,1,0,0,0,4,4,1,5,4,6,3,4
0,1,21,4,3,1,5,4,5,5,4,15,0,1,0,0,0,1,1,1,1,1,3,1,4
1,1,48,2,3,3,1,7,7,4,3,15,0,0,0,0,1,5,3,2,5,5,10,3,1
0,1,58,5,5,3,6,2,4,5,5,15,0,1,0,0,0,2,2,1,2,1,5,2,3
1,2,59,2,4,1,2,7,4,7,5,19,0,1,0,0,0,4,5,2,5,4,10,3,4
0,2,59,3,6,4,1,7,7,5,4,15,0,0,0,0,0,4,4,3,5,5,9,3,5
1,1,20,4,6,2,3,7,5,4,2,15,1,0,0,0,0,3,4,1,4,3,10,3,5
1,1,68,5,5,3,5,5,7,3,2,15,1,0,0,0,0,3,3,1,4,4,7,3,4
0,1,66,4,3,2,7,1,7,7,5,15,0,1,0,0,0,2,1,1,2,1,1,2,3
0,2,41,4,7,3,5,3,5,4,4,15,0,1,1,0,0,2,1,1,2,2,5,2,3
1,2,71,1,3,2,1,7,5,3,2,15,1,0,0,0,0,5,5,1,5,5,10,5,5
0,2,65,3,4,3,3,7,5,3,2,18,1,0,0,0,0,3,4,1,5,3,5,3,4
0,1,66,4,6,3,7,7,7,3,2,15,0,1,0,0,0,2,2,1,2,2,6,2,3
1,2,56,2,4,2,4,6,6,3,3,15,0,0,0,0,1,3,3,3,3,4,5,3,4
0,2,25,3,4,2,4,1,5,7,5,15,0,1,0,0,0,4,5,1,5,4,10,5,5
1,2,24,4,5,3,4,7,6,7,3,15,0,1,1,0,0,4,3,1,4,4,5,2,4
0,2,36,4,4,3,3,1,5,6,4,15,0,0,0,1,0,2,3,1,2,2,1,2,4
0,2,32,4,6,5,2,7,7,5,3,15,0,1,0,0,0,2,3,1,2,2,5,1,3
1,1,52,4,2,4,1,7,4,7,5,15,0,0,0,0,1,5,3,2,3,4,10,3,4
0,2,69,3,3,3,5,7,7,3,2,12,1,0,0,0,0,4,4,1,4,3,5,3,3
0,2,69,4,2,4,7,5,3,3,4,11,0,1,0,0,0,1,1,1,3,2,3,1,3
1,2,59,2,2,4,2,7,7,4,2,14,1,0,0,0,0,4,5,2,5,3,10,4,4
0,1,40,4,2,3,5,7,6,3,2,15,1,0,0,0,0,2,1,1,4,2,4,2,3
0,1,42,4,5,2,6,6,6,4,5,15,0,1,0,0,0,1,1,1,1,1,5,2,3
0,1,73,4,2,2,6,5,7,6,4,15,0,0,0,0,0,2,1,1,3,2,4,2,4
1,1,33,3,4,1,1,7,7,7,5,17,0,0,0,0,1,5,5,1,5,5,10,3,5
1,1,48,1,4,2,1,6,7,6,3,15,1,0,0,0,0,4,4,2,5,4,10,4,5
0,1,59,3,8,3,5,1,6,4,2,15,1,0,0,0,0,2,2,1,2,2,5,4,4
0,1,57,2,3,2,2,7,7,6,4,25,0,1,0,0,0,3,2,1,5,3,5,2,4
1,2,59,1,1,3,1,5,7,6,4,17,0,0,0,0,1,4,4,3,5,5,10,3,4
1,2,39,4,7,2,1,4,5,6,4,15,0,1,0,0,0,3,3,2,5,4,10,3,5
1,1,75,2,2,3,4,4,7,5,4,15,1,0,0,0,0,3,3,1,5,5,7,4,4
0,1,50,5,3,3,6,1,3,4,5,15,0,0,0,1,0,2,2,1,2,2,3,2,3
0,1,78,2,4,2,7,1,7,7,5,15,0,1,0,0,0,3,3,2,4,3,5,3,1
1,2,62,5,4,5,1,7,7,7,5,23,0,0,0,0,0,5,3,1,5,5,9,3,4
1,2,50,1,4,4,1,7,2,7,3,15,0,1,0,0,0,3,3,3,3,3,5,3,4
0,2,62,2,5,3,4,3,5,4,2,15,1,0,0,0,0,3,2,1,2,3,5,2,3
0,2,19,2,4,4,7,7,7,3,1,15,1,0,0,0,0,2,4,1,3,2,3,2,5
0,2,60,4,4,3,6,4,5,5,4,15,0,1,0,0,0,2,2,1,2,2,6,3,4
0,2,39,2,3,2,5,7,7,6,3,15,0,0,0,0,0,2,2,1,3,3,2,2,3
0,2,75,4,7,3,7,1,7,3,3,15,0,1,0,0,0,2,1,1,2,2,3,2,3
0,2,63,3,4,2,4,7,6,4,4,15,0,1,0,0,0,2,2,1,2,2,10,1,2
0,2,35,3,6,2,5,7,6,5,5,17,0,1,0,0,0,2,2,1,2,2,6,3,3
0,2,65,1,2,3,5,2,5,3,2,15,1,0,0,0,0,3,3,1,4,3,9,3,4
1,2,66,2,3,2,5,7,7,3,3,16,1,0,0,0,0,3,3,3,4,4,10,3,3
0,2,35,4,5,2,7,2,7,7,5,15,0,0,0,0,0,1,1,1,2,1,3,1,1
1,1,62,2,2,1,2,7,7,7,5,24,0,0,0,0,1,5,5,1,5,5,7,3,5
0,2,69,3,4,3,4,7,7,3,1,15,1,0,0,0,0,3,3,3,4,4,10,2,2
0,2,36,3,2,4,7,7,6,5,2,15,1,0,0,0,0,2,2,1,4,2,10,1,3
1,2,65,3,5,3,3,7,7,7,3,20,0,0,0,0,0,3,4,1,5,4,5,4,4
0,2,52,4,5,5,4,4,4,3,2,15,1,0,0,0,0,2,2,1,4,2,6,2,3
1,1,18,2,4,3,1,1,1,7,5,15,0,0,0,1,0,4,4,1,3,3,7,3,5
1,2,62,4,7,5,4,6,6,4,2,15,1,0,0,0,0,3,2,1,5,3,5,4,4
1,1,35,3,4,2,3,6,4,6,5,15,0,1,0,0,0,4,5,1,3,4,5,3,4
1,2,49,4,5,3,1,7,4,4,4,15,0,0,0,0,1,5,5,2,5,5,10,3,4
0,1,41,3,7,1,6,2,2,6,4,15,0,1,0,0,0,2,2,1,3,3,2,2,4
0,1,41,2,1,3,5,7,6,4,4,17,0,1,0,0,0,2,2,1,3,3,5,3,2
1,1,62,3,7,3,1,1,4,7,5,15,0,0,0,0,1,4,4,1,5,5,10,3,5
0,1,48,2,4,3,5,4,5,2,2,15,1,0,0,0,0,2,2,2,4,2,4,4,3
0,1,64,4,5,5,3,5,4,2,2,15,0,1,1,0,0,2,1,1,4,2,5,2,3
0,1,22,4,4,3,6,5,4,7,5,15,0,0,0,0,0,2,1,1,2,1,4,2,3
1,1,48,2,7,4,1,7,7,7,3,21,0,0,0,0,1,3,3,1,5,5,5,3,5
1,2,72,1,2,3,3,7,7,5,4,15,0,0,0,0,0,3,3,1,4,4,4,3,4
0,1,52,5,8,3,7,1,4,2,4,15,0,1,0,0,0,2,2,1,2,2,5,2,3
0,1,48,4,4,4,6,1,5,7,5,15,0,0,0,0,0,3,3,1,5,3,10,3,4
1,1,43,0,8,5,2,7,7,3,2,14,1,0,0,0,0,4,4,1,5,4,7,4,4
0,2,24,4,5,4,3,4,3,4,5,15,0,1,0,0,0,2,2,1,1,1,6,1,3
0,1,20,3,4,1,6,4,5,7,5,15,0,1,0,0,0,2,1,1,2,1,2,1,3
0,2,18,3,2,2,5,4,6,6,4,15,0,1,0,0,0,2,2,1,2,1,4,2,5
1,2,48,2,5,5,6,3,4,7,3,15,0,0,0,0,1,3,2,3,4,3,10,5,1
1,2,33,5,5,3,5,7,7,7,3,15,0,0,0,0,0,4,4,1,5,5,10,3,4
1,1,68,5,4,3,1,7,6,6,5,13,0,1,0,0,0,4,5,1,5,4,4,4,5
1,2,67,3,1,2,2,6,6,7,5,15,0,0,0,0,0,5,3,2,5,4,10,4,5
0,1,39,5,5,2,5,2,3,3,4,15,0,0,0,0,0,3,1,3,2,2,3,3,3
1,2,57,4,3,3,3,7,7,6,3,15,0,1,1,0,0,4,4,1,4,3,8,3,4
0,2,25,4,3,4,3,1,4,3,4,15,0,1,0,0,0,2,2,1,2,2,5,2,4
1,1,59,2,4,1,1,7,7,7,3,15,0,0,0,0,0,4,4,1,5,5,10,3,4
1,2,37,4,4,4,1,7,6,7,3,15,0,0,0,0,1,3,3,1,5,4,10,3,4
1,1,62,4,4,1,1,7,7,4,2,15,1,0,0,0,0,5,5,1,5,4,10,3,5
0,2,69,4,3,3,1,1,7,4,4,15,0,1,0,0,0,4,2,1,2,3,3,3,3
0,1,47,3,3,3,6,6,5,3,3,15,0,0,0,0,0,2,1,1,4,2,3,3,3
0,2,70,2,2,3,5,7,7,2,2,15,1,0,0,0,0,3,1,1,5,3,5,3,3
1,2,66,0,1,3,4,7,7,7,5,15,0,0,0,0,1,4,3,2,5,5,10,3,4
1,2,66,0,2,3,1,7,7,7,4,21,0,0,0,0,0,5,3,3,5,5,10,3,1
1,2,47,4,7,1,1,1,7,7,5,15,0,0,0,0,1,4,4,1,5,5,9,5,5
0,1,74,5,5,3,6,3,4,3,4,15,0,1,0,0,0,2,1,1,1,2,5,2,3
0,1,64,5,3,3,4,1,2,3,5,20,0,0,0,1,0,2,1,1,2,2,1,2,4
0,1,40,4,6,4,5,3,3,5,4,15,0,0,0,0,0,3,2,1,2,3,5,2,3
1,1,76,3,4,2,5,1,7,5,2,15,1,0,0,0,0,4,2,1,5,4,4,4,4
0,2,76,0,4,2,7,7,7,3,1,25,1,0,0,0,0,3,3,2,3,2,4,4,2
1,2,57,1,4,3,2,7,7,6,2,22,1,0,0,0,0,4,4,2,4,5,10,3,4
0,1,77,4,4,3,5,7,7,5,2,15,1,0,0,0,0,2,1,1,4,3,10,2,4
0,2,59,1,3,4,3,5,7,5,4,19,0,1,0,0,0,2,2,1,2,2,4,4,4
1,2,55,2,1,1,1,7,1,7,5,15,0,1,0,0,0,5,5,2,5,5,10,5,5
0,1,71,3,3,3,2,7,2,6,2,15,1,0,0,0,0,4,2,1,5,4,10,3,3
1,2,66,0,4,4,7,7,7,3,3,15,0,0,0,0,1,3,3,2,4,4,10,3,3
1,1,48,1,2,2,1,3,4,7,5,15,0,0,0,0,0,3,4,2,3,3,5,4,3
1,2,56,0,2,4,2,7,7,6,3,15,0,0,0,0,0,4,4,1,5,4,6,3,5
0,2,24,4,1,3,3,1,5,5,5,15,0,1,0,0,0,1,1,1,1,1,0,1,3
0,1,58,0,6,2,6,5,6,7,4,16,0,0,0,0,0,1,1,1,1,1,0,1,3
0,1,22,5,1,1,7,1,2,6,5,18,0,1,0,0,0,1,1,1,1,2,0,1,5
1,2,61,2,2,3,2,7,7,3,2,18,1,0,0,0,0,4,3,1,4,4,8,3,4
1,1,51,3,3,3,4,7,7,4,4,15,0,0,0,0,0,3,4,1,4,3,10,3,4
1,2,52,2,1,2,1,1,3,7,5,15,0,0,0,1,0,4,4,2,3,3,7,3,3
1,1,55,3,4,3,2,6,7,3,3,17,1,0,0,0,0,3,5,1,3,2,8,4,4
1,2,64,3,1,2,3,4,4,5,4,15,0,1,1,0,0,3,3,2,4,5,7,3,4
1,2,64,2,2,3,1,7,7,7,5,15,0,0,0,0,1,5,3,1,5,5,7,3,1
0,1,61,4,4,1,5,5,6,3,4,15,0,1,1,0,0,2,1,1,3,2,6,3,4
0,1,61,4,4,3,6,5,5,4,4,15,0,1,0,0,0,2,2,1,2,2,3,2,3
